"Url","Sold","Auction Date","Title","Distillery","Region","Strength","Distillery Status","Cask Type","Currency","Bulk Litres","Rla","Filling Date","Cask Filling","Previous Spirit","Regauged Date","Age","Bottles At Cask Strength","Buyer Price","Price Per Bottle At Cask Strength","Price Per Litre Of Alcohol","Country","Auction House"
"https://www.thegrandwhiskyauction.com/lot-731211/adnams-single-malt-1st-fill-french-oak-barrique-590",FALSE,"18/02/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,"213.76","3937.5","18.42","37.39","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-731212/adnams-single-malt-1st-fill-french-oak-barrique-610",FALSE,"18/02/2025","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,"193.99","3937.5","20.3","40.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-193087/glen-garioch-2011-2754-bulk-171l-59-held-in-bond",FALSE,"17/11/2020","Glen Garioch - 2011 #2754 - Bulk 171L 59% | Held In Bond","Glen Garioch","Highlands","59","Operational",NA,"Great Britain Pound (£)","171.86","101.4","04/10/2011",NA,NA,"08/10/2020","9.12","245.51","3656.25","14.89","36.06","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610017/adnams-single-malt-1st-fill-french-oak-barrique-601",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #601","Adnams","England","70.79","Operational","Barrique","Great Britain Pound (£)","163.58","115.8",NA,"First Fill",NA,NA,NA,"233.69","3656.25","15.65","31.57","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-172148/glen-moray-2015-barrel-253-16125-bulk-l-620-held-in-bond",TRUE,"14/09/2020","Glen Moray - 2015 Barrel #253 -  161.25 Bulk L 62.0% | Held In Bond","Glen Moray","Speyside","62","Operational","Barrel","Great Britain Pound (£)","161.25","99.97","03/06/2015",NA,NA,"13/08/2020","5.28","230.36","3543.75","15.38","35.45","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610022/adnams-single-malt-1st-fill-french-oak-barrique-621",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #621","Adnams","England","69.98","Operational","Barrique","Great Britain Pound (£)","170.78","119.51",NA,"First Fill",NA,NA,NA,"243.97","3543.75","14.53","29.65","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-443167/glen-moray-2015-barrel-14596-bulk-l-606-held-in-bond-at-whisky-broker",TRUE,"28/11/2022","Glen Moray - 2015 Barrel - 145.96 Bulk L 60.6% | Held In Bond At Whisky Broker","Glen Moray","Speyside","60.6",NA,"Barrel","Great Britain Pound (£)","145","87.87","03/06/2015",NA,NA,"07/11/2022","7.49","207.14","3431.25","16.56","39.05","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610002/adnams-single-malt-1st-fill-french-oak-barrique-573",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #573","Adnams","England","70.52","Operational","Barrique","Great Britain Pound (£)","163.35","115.19",NA,"First Fill",NA,NA,NA,"233.36","3431.25","14.7","29.79","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610013/adnams-single-malt-1st-fill-french-oak-barrique-578",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #578","Adnams","England","70.66","Operational","Barrique","Great Britain Pound (£)","158.51","112",NA,"First Fill",NA,NA,NA,"226.44","3431.25","15.15","30.64","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610015/adnams-single-malt-1st-fill-french-oak-barrique-590",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,"213.76","3431.25","16.05","32.58","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610016/adnams-single-malt-1st-fill-french-oak-barrique-596",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #596","Adnams","England","70.32","Operational","Barrique","Great Britain Pound (£)","162.11","114",NA,"First Fill",NA,NA,NA,"231.59","3431.25","14.82","30.1","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670991/adnams-2015-single-malt-french-oak-barrique-482",TRUE,"03/09/2024","Adnams - 2015 Single Malt - French Oak Barrique #482 ","Adnams","England","64.7","Operational","Barrique","Great Britain Pound (£)","175","113.22",NA,NA,NA,NA,NA,"250","3431.25","13.72","30.31","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610020/adnams-single-malt-1st-fill-french-oak-barrique-612",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #612","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","169.43","119.26",NA,"First Fill",NA,NA,NA,"242.04","3375","13.94","28.3","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610023/adnams-single-malt-1st-fill-french-oak-barrique-623",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #623","Adnams","England","70.27","Operational","Barrique","Great Britain Pound (£)","167.4","117.63",NA,"First Fill",NA,NA,NA,"239.14","3375","14.11","28.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662114/adnams-single-malt-1st-fill-oloroso-sherry-cask-6",FALSE,"06/08/2024","Adnams - Single Malt - 1st Fill Oloroso Sherry Cask #6","Adnams","England","64","Operational",NA,"Great Britain Pound (£)","185","118.4",NA,"First Fill","Sherry",NA,NA,"264.29","3375","12.77","28.51","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662115/adnams-single-malt-1st-fill-port-cask-5",FALSE,"06/08/2024","Adnams - Single Malt - 1st Fill Port Cask #5","Adnams","England","65","Operational",NA,"Great Britain Pound (£)","185","120.25",NA,"First Fill","Port",NA,NA,"264.29","3375","12.77","28.07","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662116/adnams-single-malt-1st-fill-port-cask-6",FALSE,"06/08/2024","Adnams - Single Malt - 1st Fill Port Cask #6","Adnams","England","64.4","Operational",NA,"Great Britain Pound (£)","180","115.92",NA,"First Fill","Port",NA,NA,"257.14","3375","13.13","29.11","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670993/adnams-2015-single-malt-1st-fill-port-cask-5",TRUE,"03/09/2024","Adnams - 2015 Single Malt - 1st Fill Port Cask #5","Adnams","England","65","Operational",NA,"Great Britain Pound (£)","185","120.25",NA,"First Fill","Port",NA,NA,"264.29","3375","12.77","28.07","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670994/adnams-2015-single-malt-1st-fill-port-cask-6",TRUE,"03/09/2024","Adnams - 2015 Single Malt - 1st Fill Port Cask #6","Adnams","England","64.4","Operational",NA,"Great Britain Pound (£)","180","115.92",NA,"First Fill","Port",NA,NA,"257.14","3375","13.13","29.11","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702405/adnams-2015-single-malt-french-oak-cask-497",FALSE,"26/11/2024","Adnams - 2015 Single Malt - French Oak Cask #497","Adnams","England","64.29","Operational",NA,"Great Britain Pound (£)","176.85","113.7",NA,NA,NA,NA,NA,"252.64","3375","13.36","29.68","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610018/adnams-single-malt-1st-fill-french-oak-barrique-610",TRUE,"14/12/2023","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,"193.99","3262.5","16.82","33.72","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610008/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-514",TRUE,"14/12/2023","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #514","Adnams","England","66.51","Operational","Barrel","Great Britain Pound (£)","183.15","121.81",NA,"First Fill","Bourbon",NA,NA,"261.64","3150","12.04","25.86","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610010/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-516",TRUE,"14/12/2023","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #516","Adnams","England","67.56","Operational","Barrel","Great Britain Pound (£)","173.93","117.51",NA,"First Fill","Bourbon",NA,NA,"248.47","3093.75","12.45","26.33","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610011/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-517",TRUE,"14/12/2023","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #517","Adnams","England","67.42","Operational","Barrel","Great Britain Pound (£)","173.7","117.11",NA,"First Fill","Bourbon",NA,NA,"248.14","3093.75","12.47","26.42","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-180485/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",FALSE,"20/10/2020","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","10/08/2015",NA,"Bourbon","01/04/2020","5.2","266.21","2981.25","11.2","24.54","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610037/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-113",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #113","Adnams","England","66.74","Operational","Barrel","Great Britain Pound (£)","153.7","102.58",NA,"First Fill","Bourbon",NA,NA,"219.57","2925","13.32","28.51","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610025/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-100",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #100","Adnams","England","65.52","Operational","Barrel","Great Britain Pound (£)","147.4","96.58",NA,"First Fill","Bourbon",NA,NA,"210.57","2812.5","13.36","29.12","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610035/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-111",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #111","Adnams","England","67.89","Operational","Barrel","Great Britain Pound (£)","145.1","98.51",NA,"First Fill","Bourbon",NA,NA,"207.29","2812.5","13.57","28.55","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610036/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-112",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #112","Adnams","England","67.07","Operational","Barrel","Great Britain Pound (£)","149.5","100.27",NA,"First Fill","Bourbon",NA,NA,"213.57","2812.5","13.17","28.05","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610044/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-120",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #120","Adnams","England","66.54","Operational","Barrel","Great Britain Pound (£)","151.1","100.54",NA,"First Fill","Bourbon",NA,NA,"215.86","2812.5","13.03","27.97","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-692339/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-219-200-bulk-l-635-held-in-bond",TRUE,"29/10/2024","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #219 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-692343/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-220-200-bulk-l-635-held-in-bond",FALSE,"29/10/2024","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #220 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-701463/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-220-200-bulk-l-635-held-in-bond",FALSE,"26/11/2024","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #220 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702312/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-221-200-bulk-l-635-held-in-bond",FALSE,"26/11/2024","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #221 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702313/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-223-200-bulk-l-635-held-in-bond",FALSE,"26/11/2024","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #223 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-710432/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-224-200-bulk-l-635-held-in-bond",FALSE,"02/01/2025","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #224 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-710433/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-225-200-bulk-l-635-held-in-bond",FALSE,"02/01/2025","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #225 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711538/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-220-200-bulk-l-635-held-in-bond",FALSE,"02/01/2025","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #220 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711578/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-221-200-bulk-l-635-held-in-bond",FALSE,"02/01/2025","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #221 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711579/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-223-200-bulk-l-635-held-in-bond",FALSE,"02/01/2025","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #223 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,"285.71","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713948/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-80",FALSE,"02/01/2025","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #80","Adnams","England","61.1","Operational","Barrel","Great Britain Pound (£)","130","79.43",NA,"First Fill","Bourbon",NA,NA,"185.71","2812.5","15.14","35.41","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713949/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-76",FALSE,"02/01/2025","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #76","Adnams","England","63.5","Operational","Barrel","Great Britain Pound (£)","130","82.55",NA,"First Fill","Bourbon",NA,NA,"185.71","2812.5","15.14","34.07","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713950/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-77",FALSE,"02/01/2025","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #77","Adnams","England","62.3","Operational","Barrel","Great Britain Pound (£)","130","80.99",NA,"First Fill","Bourbon",NA,NA,"185.71","2812.5","15.14","34.73","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713951/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-78",FALSE,"02/01/2025","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #78","Adnams","England","62.1","Operational","Barrel","Great Britain Pound (£)","130","80.73",NA,"First Fill","Bourbon",NA,NA,"185.71","2812.5","15.14","34.84","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713952/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-79",FALSE,"02/01/2025","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #79","Adnams","England","63.2","Operational","Barrel","Great Britain Pound (£)","120","75.84",NA,"First Fill","Bourbon",NA,NA,"171.43","2812.5","16.41","37.08","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713953/adnams-single-malt-1st-fill-french-oak-tight-grain-selection-cask-395",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Tight Grain Selection Cask #395","Adnams","England","64.7","Operational",NA,"Great Britain Pound (£)","150","97.05",NA,"First Fill",NA,NA,NA,"214.29","2812.5","13.12","28.98","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713954/adnams-single-malt-1st-fill-french-oak-tight-grain-selection-cask-396",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Tight Grain Selection Cask #396","Adnams","England","65.2","Operational",NA,"Great Britain Pound (£)","160","104.32",NA,"First Fill",NA,NA,NA,"228.57","2812.5","12.3","26.96","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713955/adnams-single-malt-1st-fill-french-oak-cask-957",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Cask #957","Adnams","England","62.4","Operational",NA,"Great Britain Pound (£)","175","109.2",NA,"First Fill",NA,NA,NA,"250","2812.5","11.25","25.76","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713956/adnams-single-malt-1st-fill-french-oak-cask-958",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Cask #958","Adnams","England","62.3","Operational",NA,"Great Britain Pound (£)","170","105.91",NA,"First Fill",NA,NA,NA,"242.86","2812.5","11.58","26.56","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-713957/adnams-single-malt-1st-fill-french-oak-cask-959",FALSE,"02/01/2025","Adnams - Single Malt - 1st Fill French Oak Cask #959","Adnams","England","61.9","Operational",NA,"Great Britain Pound (£)","150","92.85",NA,"First Fill",NA,NA,NA,"214.29","2812.5","13.12","30.29","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610006/adnams-single-malt-heaven-hill-1st-fill-american-oak-bourbon-barrel-145",TRUE,"14/12/2023","Adnams - Single Malt - Heaven Hill - 1st Fill American Oak Bourbon Barrel #145","Adnams","England","67.2","Operational","Barrel","Great Britain Pound (£)","137","92.06",NA,"First Fill","Bourbon",NA,NA,"195.71","2587.5","13.22","28.11","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610038/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-114",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #114","Adnams","England","67.3","Operational","Barrel","Great Britain Pound (£)","135.2","90.99",NA,"First Fill","Bourbon",NA,NA,"193.14","2587.5","13.4","28.44","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610030/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-106",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #106","Adnams","England","66.39","Operational","Barrel","Great Britain Pound (£)","123.3","81.86",NA,"First Fill","Bourbon",NA,NA,"176.14","2475","14.05","30.23","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662112/adnams-single-malt-french-oak-barrique-482",FALSE,"06/08/2024","Adnams - Single Malt - French Oak Barrique #482 ","Adnams","England","64.7","Operational","Barrique","Great Britain Pound (£)","175","113.22",NA,NA,NA,NA,NA,"250","2250","9","19.87","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662113/adnams-single-malt-french-oak-barrique-468",TRUE,"06/08/2024","Adnams - Single Malt - French Oak Barrique #468 ","Adnams","England","68.1","Operational","Barrique","Great Britain Pound (£)","170","115.77",NA,NA,NA,NA,NA,"242.86","2250","9.26","19.44","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610041/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-117",TRUE,"14/12/2023","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #117","Adnams","England","66.41","Operational","Barrel","Great Britain Pound (£)","104.7","69.53",NA,"First Fill","Bourbon",NA,NA,"149.57","2137.5","14.29","30.74","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610000/adnams-single-malt-heaven-hill-1st-fill-american-oak-bourbon-barrel-141",TRUE,"14/12/2023","Adnams - Single Malt - Heaven Hill - 1st Fill American Oak Bourbon Barrel #141","Adnams","England","70.2","Operational","Barrel","Great Britain Pound (£)","79.7","55.95",NA,"First Fill","Bourbon",NA,NA,"113.86","1800","15.81","32.17","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610012/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-518",TRUE,"14/12/2023","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #518","Adnams","England","68.85","Operational","Barrel","Great Britain Pound (£)","78.53","54.07",NA,"First Fill","Bourbon",NA,NA,"112.19","1687.5","15.04","31.21","England","The Grand Whisky Auction"
